#TSV
#============Begin of sheet============
@Sheet=LevelInfo
LevelID	BGType	MapID	LevelMode	LevelName	UIShowLevelTarget	ShowMonsterName	ShowMonsterID	UIDropList	DailyFirstUIDropList	UIWarningDropList	UIEntrustNpc	LevelDesc	Difficulty	LevelLv	MonsterLv	IsStarHunt	关联活动ID	解锁类型	基本解锁条件类别	基本解锁条件参数	额外解锁条件1类别	额外解锁条件1参数1	额外解锁条件1参数2	额外解锁条件2类别	额外解锁条件2参数1	额外解锁条件2参数2	需求等级类别	需求等级参数	消耗狩猎券	支付契约金	额外需求条件类别	需求条件参数1	需求条件参数2	允许匹配的武器等级	允许匹配的防具等级总和	HunterBox	MonsterOverView	FinishCountDown	InitScore	BossID	WeatherID	QuestMode	逻辑关卡组ID	逻辑关卡组Name	monsterlevel_rule	BOSS_match	BOSS_攻击系数	BOSS_属性攻击系数	BOSS_HP系数	BOSS_等级浮动	小怪_match	小怪_攻击系数	小怪_属性攻击系数	小怪_HP系数	小怪_等级浮动	BossPBMul	BossLBMul	BossFDMul	BOSS多人因子开关	小怪多人因子开关	BossPoisonMul	BossParalysisMul	BossSleepMul	BossDynamiteMul	BossStunMul	BossPoisonOpen	BossParalysisOpen	BossSleepOpen	BossDynamiteisOpen	BossStunOpen	OffcerLv	OffcierHR	WarningGroupID	EnableLemonSystem	DisableCatFood	EnableSoulStone	BigRandLvMin	BigRandLvMax	BigRandWeaponLvMin	BigRandWeaponLvMax	BigRandArmorLvMin	BigRandArmorLvMax	WeaponLimit	狩猎包开关	解锁等级	需求玩家等级
420015					2	6	4									
420015					2	10										
420016					2	6	4									
420016					2	10										
420101					2	6	4									
420101					2	10										
420102					2	6	4									
420102					2	10										
420103					2	6	4									
420103					2	10										
420201					2	6	4									
420201					2	10										
420202					2	6	4									
420202					2	10										
420203					2	6	4									
420203					2	10										
420204					2	6	4									
420204					2	10										
420401					2	6	4									
420401					2	10										
451101					2	6	4									
451101					2	10										
451102					2	6	4									
451102					2	10										
451103					2	6	4									
451103					2	10										
451104					2	6	4									
451104					2	10										
451105					2	6	4									
451105					2	10										
451106					2	6	4									
451106					2	10										
451107					2	6	4									
451107					2	10										
451108					2	6	4									
451108					2	10										
451109					2	6	4									
451109					2	10										
457001					2	6	4									
457001					2	10										
457002					2	6	4									
457002					2	10										
457003					2	6	4									
457003					2	10										
457004					2	6	4									
457004					2	10										
457005					2	6	4									
457005					2	10										
457006					2	6	4									
457006					2	10										
457007					2	6	4									
457007					2	10										
457008					2	6	4									
457008					2	10										
457009					2	6	4									
457009					2	10										
457010					2	6	4									
457010					2	10										
457011					2	6	4									
457011					2	10										
457012					2	6	4									
457012					2	10										
457013					2	6	4									
457013					2	10										
410022					2	6	4									
410022					2	10										
410023					2	6	4									
410023					2	10										
416004					2	6	4									
416004					2	10										
416005					2	6	4									
416005					2	10										
416006					2	6	4									
416006					2	10										
416007					2	6	4									
416007					2	10										
416008					2	6	4									
416008					2	10										
416009					2	6	4									
416009					2	10										
416010					2	6	4									
416010					2	10										
416011					2	6	4									
416011					2	10										
416012					2	6	4									
416012					2	10										
410024					2	6	4									
410024					2	10										
401006					2	6	4									
401006					2	10										
402002					2	6	4									
402002					2	10										
402003					2	6	4									
402003					2	10										
403008					2	6	4									
403008					2	10										
403009					2	6	4									
403009					2	10										
403010					2	6	4									
403010					2	10										
403011					2	6	4									
403011					2	10										
401007					2	6	4									
401007					2	10										
406018					2	6	4									
406018					2	10										
407009					2	6	4									
407009					2	10										
407010					2	6	4									
407010					2	10										
408007					2	6	4									
408007					2	10										
406019					2	6	4									
406019					2	10										
406020					2	6	4									
406020					2	10										
406021					2	6	4									
406021					2	10										
406022					2	6	4									
406022					2	10										
407025					2	6	4									
407025					2	10										
407026					2	6	4									
407026					2	10										
407027					2	6	4									
407027					2	10										
407028					2	6	4									
407028					2	10										
408008					2	6	4									
408008					2	10										
408009					2	6	4									
408009					2	10										
408010					2	6	4									
408010					2	10										
410025					2	6	4									
410025					2	10										
410026					2	6	4									
410026					2	10										
410027					2	6	4									
410027					2	10										
410028					2	6	4									
410028					2	10										
410029					2	6	4									
410029					2	10										
411015					2	6	4									
411015					2	10										
411016					2	6	4									
411016					2	10										
411017					2	6	4									
411017					2	10										
411018					2	6	4									
411018					2	10										
402101					2	6	4									
402101					2	10										
421001					2	6	4									
421001					2	10										
421002					2	6	4									
421002					2	10										
421003					2	6	4									
421003					2	10										
421401					2	6	4									
421401					2	10										
421101					2	6	4									
421101					2	10										
421102					2	6	4									
421102					2	10										
414050					2	6	4									
414050					2	10										
414104					2	6	4									
414104					2	10										
415301					2	6	4									
415301					2	10										
415011					2	6	4									
415011					2	10										
415012					2	6	4									
415012					2	10										
415013					2	6	4									
415013					2	10										
421004					2	6	4									
421004					2	10										
421005					2	6	4									
421005					2	10										
421006					2	6	4									
421006					2	10										
407031					2	6	4									
407031					2	10										
407032					2	6	4									
407032					2	10										
407033					2	6	4									
407033					2	10										
407034					2	6	4									
407034					2	10										
420017					2	6	4									
420017					2	10										
402403					2	10										
402403					2	6	4									
414051					2	6	4									
414051					2	10										
414052					2	6	4									
414052					2	10										
414053					2	6	4									
414053					2	10										
414054					2	6	4									
414054					2	10										
414055					2	6	4									
414055					2	10										
414056					2	6	4									
414056					2	10										
414057					2	6	4									
414057					2	10										
414058					2	6	4									
414058					2	10										
414059					2	6	4									
414059					2	10										
417024					2	6	4									
417024					2	10										
417025					2	6	4									
417025					2	10										
410034					2	6	4									
410034					2	10										
451110					2	6	4									
451110					2	10										
407035				倾雷鸟	2	6	4									
407035				倾雷鸟	2	10										
407036				倾雷鸟	2	6	4									
407036				倾雷鸟	2	10										
407037				倾雷鸟	2	6	4									
407037				倾雷鸟	2	10										
420018				棘茶龙	2	6	4									
420018				棘茶龙	2	10										
410035				棘茶龙	2	6	4									
410035				棘茶龙	2	10										
410036				棘茶龙	2	6	4									
410036				棘茶龙	2	10										
410037				棘茶龙	2	6	4									
410037				棘茶龙	2	10										
410038				棘茶龙	2	6	4									
410038				棘茶龙	2	10										
414060					2	6	4									
414060					2	10										
414061					2	6	4									
414061					2	10										
414062					2	6	4									
414062					2	10										
414063					2	6	4									
414063					2	10										
414064					2	6	4									
414064					2	10										
414065					2	6	4									
414065					2	10										
414066					2	6	4									
414066					2	10										
414067					2	6	4									
414067					2	10										
414068					2	6	4									
414068					2	10										
417026					2	6	4									
417026					2	10										
417027					2	6	4									
417027					2	10										
406028				黑穿龙	2	6	4									
406028				黑穿龙	2	10										
406029				黑穿龙	2	6	4									
406029				黑穿龙	2	10										
406030				黑穿龙	2	6	4									
406030				黑穿龙	2	10										
406031				黑穿龙	2	6	4									
406031				黑穿龙	2	10										
407303				奇烈武镰蟹	2	6	4									
407303				奇烈武镰蟹	2	10										
410301				奇烈尾晶蝎	2	6	4									
410301				奇烈尾晶蝎	2	10										
408017					2	6	4									
408017					2	10										
408018					2	6	4									
408018					2	10										
408019					2	6	4									
408019					2	10										
408020					2	6	4									
408020					2	10										
408021					2	6	4									
408021					2	10										
408022					2	6	4									
408022					2	10										
408023					2	6	4									
408023					2	10										
408024					2	6	4									
408024					2	10										
408025					2	6	4									
408025					2	10										
407038					2	6	4									
407038					2	10										
407039					2	6	4									
407039					2	10										
406032				多壳蟹	2	6	4									
406032				多壳蟹	2	10										
406033				多壳蟹	2	6	4									
406033				多壳蟹	2	10										
406034				多壳蟹	2	6	4									
406034				多壳蟹	2	10										
406035				多壳蟹	2	6	4									
406035				多壳蟹	2	10										
417028				轰龙	2	6	4									
417028				轰龙	2	10										
416015				舞雷龙	2	6	4									
416015				舞雷龙	2	10										
416016				舞雷龙	2	6	4									
416016				舞雷龙	2	10										
416017				舞雷龙	2	6	4									
416017				舞雷龙	2	10										
416018				舞雷龙	2	6	4									
416018				舞雷龙	2	10										
416019				舞雷龙	2	6	4									
416019				舞雷龙	2	10										
416020				舞雷龙	2	6	4									
416020				舞雷龙	2	10										
416021				舞雷龙	2	6	4									
416021				舞雷龙	2	10										
416022				舞雷龙	2	6	4									
416022				舞雷龙	2	10										
416023				舞雷龙	2	6	4									
416023				舞雷龙	2	10										
420019				狞龙	2	6	4									
420019				狞龙	2	10										
420020				狞龙	2	6	4									
420020				狞龙	2	10										
457014				御五相大野猪王	2	6	4									
457014				御五相大野猪王	2	10										
422001				岚龙	2	6	4									
422001				岚龙	2	10										
#============End of sheet============

#============Begin of sheet============
@Sheet=LevelWinCondition
ID	PlayerCount	Desc	IsShow	Name	Relation	SuccessCon	Param1	Param2	Param3	Param4	Param5	Param6	Param7	Param8	Param9	Param10
100101		狩猎河狸兽	1	河狸兽	1	12	60010	1	1							
100102		狩猎河狸兽	1	河狸兽	1	12	60010	1	1							
100103		狩猎极限态河狸兽	1	河狸兽	1	12	60015	1	1							
100104		狩猎战鬼河狸兽	1	河狸兽	1	12	60012	1	1							
100105		狩猎战鬼河狸兽	1	河狸兽	1	12	60012	1	1							
100106		狩猎战鬼河狸兽	1	河狸兽	1	12	60012	1	1							
100107		狩猎河狸兽	1	河狸兽	1	12	60010	1	1							
100111		狩猎蓝速龙王	1	蓝速龙王	1	12	60020	1	1							
100112		狩猎蓝速龙王	1	蓝速龙王	1	12	60020	1	1							
100113		狩猎蓝速龙王	1	蓝速龙王	1	12	60020	1	1							
100201		狩猎大野猪王	1	大野猪王	1	12	60030	1	1							
100202		狩猎大野猪王	1	大野猪王	1	12	60030	1	1							
100203		狩猎大野猪王	1	大野猪王	1	12	60030	1	1							
100211		狩猎大怪鸟	1	大怪鸟	1	12	60040	1	1							
100212		狩猎大怪鸟	1	大怪鸟	1	12	60040	1	1							
100213		狩猎极限态大怪鸟	1	大怪鸟	1	12	60043	1	1							
100214		狩猎大怪鸟	1	大怪鸟	1	12	60040	1	1							
100221		狩猎鬼狩蛛	1	鬼狩蛛	1	12	60050	1	1							
100222		狩猎鬼狩蛛	1	鬼狩蛛	1	12	60050	1	1							
100223		狩猎极限态鬼狩蛛	1	鬼狩蛛	1	12	60053	1	1							
100224		狩猎鬼狩蛛	1	鬼狩蛛	1	12	60050	1	1							
100301		狩猎黄速龙王	1	黄速龙王	1	12	60060	1	1							
100302		狩猎黄速龙王	1	黄速龙王	1	12	60060	1	1							
100303		狩猎黄速龙王	1	黄速龙王	1	12	60060	1	1							
100311		狩猎沙狸兽	1	沙狸兽	1	12	60011	1	1							
